stationid,w50,w_low,w_high,num
GRDC_6935052,192.90484713168632,173.49723548627696,212.36978457943957,279
GRDC_6935053,176.54293231771575,156.38283879571705,189.7122540694656,154
GRDC_6935054,92.91532016518374,63.14930126035145,117.75681186931315,246
GRDC_6935055,180.15084327733825,120.62998779421685,219.26690979497562,244
GRDC_6935300,95.36493295781004,76.93898314574128,109.31262008959509,198
GRDC_6935301,66.8606039783695,47.06270382578721,89.12849617826933,149
GRDC_6935302,101.62712418261712,54.762834417850286,122.73995242326822,121
GRDC_6935500,54.5838741941743,41.13242701154948,68.68077863643865,101
GRDC_6971451,129.914002402294,119.11595544937597,135.6022592792775,68
GRDC_6972430,390.581510001398,331.7553630896471,423.06198336449984,142
GRDC_6974150,181.562510945711,158.9523885750599,219.39351421421492,193
GRDC_6974350,72.25495981519005,39.85521794353864,96.80176000340128,213
GRDC_6975110,493.042689849968,441.5803780407566,531.507417820775,139
GRDC_6976450,383.01798081485697,313.0133562863246,472.1443509353057,127
GRDC_6978250,235.9780799289615,182.25269679978737,278.4527090723213,203
GRDC_6978251,164.817106026236,131.51721380394238,241.24967912492627,213
GRDC_6981800,208.518742302628,134.32476650767262,231.30950915353887,174
GRDC_6983350,178.51692582976466,107.88113687399047,239.40204606335922,194
GRDC_6983355,231.440688587976,209.09386426640202,259.338253070971,177
GRDC_6990700,162.35421849175,90.8990989701679,205.9466572462182,152
USGS_01030000,182.7122433519345,154.67897181937994,204.11032937046207,129
USGS_01034500,170.2253280341785,116.89490287718355,198.72849462967406,120
USGS_01046500,145.2778230517835,61.52887136150186,214.30200578377327,185
USGS_01047150,110.53595306331675,92.02272677691765,135.88500114917397,256
USGS_01049265,137.828796134837,93.61585826779853,172.51133735918043,281
USGS_01081500,54.748276080295554,37.516303152189714,90.62949269855976,142
USGS_01092000,115.11494607030701,93.36722325890254,152.1041000968357,282
USGS_01154500,96.2858866918955,74.87184533203941,122.63801933061002,145
USGS_01170500,109.1809789984116,78.4671285002886,136.37200160057537,154
USGS_01205500,173.76719401758632,127.60379628174275,209.74876495864427,190
USGS_01315000,262.1769463516148,38.4549572314348,351.83356238719483,252
USGS_01327750,92.0197061968096,76.2019397067696,129.78988625667608,175
USGS_01331095,205.132806441126,163.29941386216424,242.5634463759759,262
USGS_01335754,297.9784733702875,221.85502967662666,343.7364402408672,167
USGS_01347000,43.11932165661676,30.158181094134832,59.0046089052773,203
USGS_01357500,177.70779845408123,119.68733142811092,216.6498734742242,230
USGS_01358000,289.3626527743395,228.6400663238029,329.48107168636625,286
USGS_01427207,94.53431527771636,74.70309958394883,118.07667321671678,301
USGS_01434000,149.28716914806552,122.4374196090709,220.5183447127169,153
USGS_01438500,116.520535395198,99.64414517212592,148.1125881304038,159
USGS_01446500,124.53200278790601,91.52962918146079,157.69606251614647,230
USGS_01451000,54.4271636048775,31.26988876742957,100.09845564539941,289
USGS_01473500,80.14678513549482,38.38566532860824,132.16110486610341,224
USGS_01474500,62.10031637686936,32.56234828856635,83.29301425319466,199
USGS_01513831,190.55158141180098,154.42638079276904,225.62284947129817,250
USGS_01515000,116.22454651651832,81.61687961817411,147.86612848613623,317
USGS_01531500,115.79474942903248,55.07269283647631,175.58134116038062,283
USGS_01533400,124.1805027641725,86.06022930843345,185.77623290277808,176
USGS_01536500,150.36823314954535,30.3199132697638,278.88923322481173,163
USGS_01540500,307.618283801982,283.4784158533008,330.5477465179505,222
USGS_01545500,91.4557931029008,46.90378073411707,137.23054352562204,138
USGS_01551500,205.06562890229705,169.25591978496487,241.70285542110648,347
USGS_01553500,250.574955838027,210.8273025680908,292.3577499964941,363
USGS_01554000,635.4637056418505,610.7400120146535,668.8858352630916,366
USGS_01559000,46.3443390515141,38.00377752512825,54.49969657759249,143
USGS_01618000,124.6299827954075,103.25563667589785,154.80308149034877,373
USGS_01636500,92.90888422722944,44.45911380186941,141.11955412263796,384
USGS_01638500,139.7874811684179,91.82606054523465,175.18686858439378,412
USGS_01646502,350.966667255451,196.5755386376586,425.1312123171973,225
USGS_01668000,78.02889774395456,42.369750843465624,116.02581477911436,375
USGS_02026000,84.21734607671154,51.68890944428747,124.60176742743862,270
USGS_02029000,115.442374142298,87.57507380059288,135.44256368021416,271
USGS_02035000,147.33392525647767,122.0842500633204,182.24356708317367,546
USGS_02075000,82.22133582101031,60.57102023128242,105.56107221414946,262
USGS_02080500,99.90930822736816,71.60003211527817,170.45492072034708,301
USGS_02091814,52.9227553163058,36.38990600785849,67.16225207403774,535
USGS_02096960,58.65791721924197,30.3704893894307,91.43890070828115,287
USGS_02102500,104.31536157672996,86.45587460182698,126.79270996878599,617
USGS_02129000,109.483580478474,84.6864539045097,133.15610787182047,310
USGS_02130561,50.918055928723376,33.56897132233546,73.13927887780578,297
USGS_02131000,61.609799080633,38.6368759477487,87.59217874395205,311
USGS_02146000,132.634311278257,114.87437706566348,162.12718206255272,268
USGS_02147000,90.6962832061287,84.64986432572027,117.90516816796769,256
USGS_02153200,60.50408002001683,41.51861966530103,73.75736065535179,417
USGS_02153551,120.50059728252106,84.27362409237307,152.49549280877596,290
USGS_02156500,68.8538657436042,60.803203711307845,87.71597170942746,307
USGS_02161000,128.4563426868625,107.96553413246687,149.63681833512157,312
USGS_02169000,75.53051115472046,48.99554813551508,105.12900093318493,175
USGS_02197000,138.21857753185824,117.76134890274773,153.01900819352576,316
USGS_02197320,70.89020998282056,52.74097522582589,87.21588602787551,316
USGS_02197500,99.26539986555417,83.5642987559037,117.70837774341834,314
USGS_02198500,86.85424327741957,74.1692439183719,104.12991225865463,563
USGS_02213000,64.24111063874739,39.39447494308662,83.32313820451967,300
USGS_02215500,61.1513720745995,36.1520806173183,75.1868426774478,591
USGS_02223500,93.0469313562419,56.05489439668921,117.70667955535666,349
USGS_02224500,67.0827443939987,30.14747194852957,90.0991038937618,586
USGS_02224940,181.951401109403,114.13479669721059,211.43868974808922,444
USGS_02225000,145.1841808208385,117.88868498836335,163.4085533387457,258
USGS_02226000,90.41555292743102,68.19678674405141,103.61721142057996,296
USGS_02236000,72.81878954086197,52.9342046424158,102.80554376027848,197
USGS_02313230,691.8684865051503,643.8935710928029,699.7876281384746,244
USGS_02323592,245.442920986814,229.8182416739736,265.7732690717018,265
USGS_02330000,97.30848768508943,66.1048359286588,134.5164325473858,504
USGS_02335450,44.89090269813788,30.021672095714,67.91582639704376,266
USGS_02335815,211.23800944721162,167.16289476601634,241.46070196542374,268
USGS_02338000,49.5951579990508,37.22873157658085,64.64646608225445,273
USGS_02338500,61.51278188914756,39.08986880852011,86.96142544041389,281
USGS_02339500,102.8070752745039,79.74526336659616,147.29900968488369,289
USGS_02341500,92.13900369739645,73.66811886347861,116.9044513732477,324
USGS_02343801,151.13359404094635,110.17130956658521,193.82340719943667,275
USGS_02350512,55.0476257084236,39.929134646159035,69.00134226308182,225
USGS_02353000,52.6206752835907,35.855378529777546,73.120290596102,553
USGS_02355662,63.339871769538895,30.48245222661395,98.89477563752402,583
USGS_02356000,104.40285650197114,76.9505555952029,131.4014601761471,492
USGS_02358700,218.84407745586,160.56569378998734,253.07164323551092,293
USGS_02358754,141.522836950338,76.3602266638448,186.12302342765835,292
USGS_02359170,141.799855914606,123.65125194904951,166.0151407128163,491
USGS_02365200,87.3748040391465,57.774360221803,115.54872044360613,326
USGS_02365500,64.37359074224509,31.360697928455565,95.92128739041748,289
USGS_02366500,113.33038341593068,95.12401189960065,135.29336541935822,298
USGS_02407000,149.296780991455,119.22710591517975,168.14253735390773,224
USGS_02411000,135.79305527984934,115.4957140971168,167.1034761894323,277
USGS_02419890,66.962115444799,39.90720732619177,86.55550986303656,328
USGS_02420000,151.61983490174202,119.0794171876131,170.35733839735374,317
USGS_02444160,98.57379902374517,72.76166534320937,145.62225273792973,307
USGS_02447025,192.141642063535,157.59210822985506,217.48652129724374,310
USGS_02462500,450.386017148334,412.73489876586666,492.4531034436369,295
USGS_02462951,498.6911038673665,413.3618138277326,600.3224881585794,235
USGS_02465000,235.55228959857274,175.15623148868667,276.72940728435225,296
USGS_02466030,281.7339511094997,247.0466408835926,322.8807091031042,304
USGS_02467000,212.1335567742057,171.41718281835057,291.714626777849,321
USGS_02469761,290.1085032002827,209.40938452107832,396.8790700627016,307
USGS_02475000,72.57646167321192,35.93061915612528,107.48510451035845,318
USGS_02479000,107.8594216323662,69.74233604414454,140.0198238217235,297
USGS_02479310,92.6400431733543,92.12738668443939,126.02302748094031,261
USGS_02489500,87.05483512806457,63.117880694562025,118.31207277072252,265
USGS_03012550,108.80078988837394,78.0794515598551,152.43894623171167,102
USGS_03015310,100.607560818256,77.5917761214958,139.644136823545,101
USGS_03016000,166.47228911379065,130.64068019202986,209.40183228788106,142
USGS_03025500,147.50653746622368,114.87578681041032,193.39447691415103,299
USGS_03031500,214.86446512486035,172.37997556686096,245.18735086929146,228
USGS_03036500,201.0754237860185,167.20684772468303,251.87009216519675,151
USGS_03044000,67.8710140446076,42.40419020649513,180.84096944287452,178
USGS_03048500,48.30759760457708,30.112825819168624,68.79331419847807,182
USGS_03049500,278.9418733389475,254.45294286071692,308.0993999806394,160
USGS_03054500,51.135743300030896,33.36857882907158,75.12632245437136,159
USGS_03072500,168.25206995889,144.64392598775768,197.00009318867853,170
USGS_03072655,214.21507797275305,179.65285249228265,245.49976117060828,171
USGS_03075070,202.1594924962235,166.6120408189954,244.16280891252921,187
USGS_03082500,54.73757031852487,36.511248474096185,75.28125334108361,173
USGS_03083500,60.664777214418,44.011105549321044,80.3926332555312,177
USGS_03085000,297.452796369808,262.9499434093929,333.0778874541953,172
USGS_03107500,82.30875390081246,64.47716483794912,116.84715039623782,343
USGS_03140500,68.7882826479889,45.6380147917125,111.68296083954151,365
USGS_03144500,81.6511225033481,59.455383592604555,113.3731995991385,371
USGS_03146500,38.805466496856724,32.06674673946845,54.468741138163395,12
USGS_03150000,113.067959823734,82.91244907569336,134.92735991015113,374
USGS_03168000,131.196450264862,110.06202575400616,150.6588679024773,194
USGS_03171000,105.68102149054644,82.58247039901231,135.98854568261868,199
USGS_03176500,132.218697909576,97.0602197318411,172.97354411769265,211
USGS_03184500,194.74026555856886,160.34507945046812,236.6136068007781,348
USGS_03185400,111.80361900353024,86.1025760546092,139.33690616924082,338
USGS_03198000,238.11534004111502,190.13669351844914,265.4658980901393,186
USGS_03227500,94.1820975748696,78.18521269781614,113.99257153055206,181
USGS_03263000,44.4974647873737,43.030186338799446,66.2371413927797,170
USGS_03270500,105.111841356174,70.85720991712988,127.14751174872393,203
USGS_03271500,77.76799582810199,51.58181547943714,110.53946230850799,236
USGS_03316500,65.06946399958466,38.090340535898974,102.70766331416888,240
USGS_03320000,101.68380475996096,75.48550635798787,124.91477760061267,479
USGS_03326500,53.282896543123925,38.346434047116446,71.2116165964969,196
USGS_03329000,125.08690950030068,91.12707642619233,157.34839888152095,400
USGS_03335500,102.01814308939512,71.72670171701262,144.3121141062477,220
USGS_03336000,105.08280729282244,82.71353584073776,130.87064593401192,247
USGS_03340500,103.1450929696458,93.24373344899175,121.34813038281231,235
USGS_03341500,146.12016792261352,129.7649667821183,156.2035844141929,214
USGS_03342000,119.17314945000024,93.59462841310113,154.9705810045436,250
USGS_03343000,131.845867793412,107.74499371815783,153.77016914977554,203
USGS_03374000,101.88000061641324,72.71003977487224,134.9189534358598,463
USGS_03425000,103.954960884315,84.24794304750803,125.8422738242739,416
USGS_034315005,118.461512656801,95.75288311808737,148.53658440065607,189
USGS_03435000,189.111027713918,171.11924805244965,212.1478226615304,233
USGS_03451500,54.56336414197555,38.571966668004194,70.24692415106786,216
USGS_03470500,69.81223036873959,51.254674514488116,97.19353581276629,241
USGS_03495500,95.15902014127244,80.01688461073398,114.70224360038111,250
USGS_03518300,136.798132194995,121.15321559995317,154.03303319814518,230
USGS_03533000,112.2160848983315,92.99413450931416,129.43627756342732,237
USGS_03566000,70.60788106283486,53.047711757343826,91.32174246671929,447
USGS_04024000,92.33521802966817,58.94713643574306,131.5978636351321,290
USGS_04066003,81.9802294072059,63.16214778694367,111.68916376959552,254
USGS_04066030,221.2785257113685,189.52577584500216,258.1758694050676,280
USGS_04073500,167.05237872641402,76.7831198073275,442.16595208136687,24
USGS_04084445,151.78735895650325,127.22558671904245,165.67457140180466,302
USGS_04084500,124.224431262624,99.41125995721029,146.43002536058862,336
USGS_04101000,38.2389054452525,30.8203165339496,38.440956444056255,29
USGS_04101500,50.642796443778366,30.8158245549306,68.34354011262252,342
USGS_04114000,59.7988014799113,34.6248165054136,76.24210808674718,127
USGS_04124200,618.2240993204828,396.05711566509007,695.1208435736664,122
USGS_04125550,611.5972921624016,597.3021635209182,638.403762637779,139
USGS_04156000,61.18369867075945,31.224596756188447,77.10749490938659,277
USGS_04191500,118.61811129953205,89.69465302098644,146.75255397792947,347
USGS_04192500,177.718190654663,151.7208232311632,187.27592844108366,289
USGS_04237500,184.766774088749,159.65398008614025,229.9409897614214,277
USGS_04246500,64.85132202382486,31.621674949190023,79.70431466203348,225
USGS_04266500,88.04510214467828,51.420649789012316,135.30951964864113,196
USGS_04267500,62.675012416303275,44.70435104506535,84.2556980244834,20
USGS_05242300,185.967004790277,155.45522414276144,258.27844208785467,153
USGS_05267000,76.3508407744552,43.84100874264897,94.97514020994564,217
USGS_05270700,173.29828270193934,66.30094317238591,239.91817526611098,346
USGS_05330920,75.5288064901644,63.0076947847553,90.15203230363784,200
USGS_05333500,64.03339615717431,50.174007345766704,78.4445114921854,144
USGS_05369500,206.879900643327,142.699855044271,247.07192997597852,195
USGS_05404000,102.21382150849637,75.0722833041295,127.335604833923,323
USGS_05427570,110.41744080687808,91.93651792645663,127.26446997640608,333
USGS_05437500,112.333893318968,93.47289394689423,121.51088494892856,344
USGS_05440700,142.13498138851298,122.60666117530641,165.56631346451547,387
USGS_05443500,130.3616898872172,91.63120579896596,159.92842715479713,230
USGS_05446500,164.5354707454305,136.00182945396938,190.71599657647295,240
USGS_05454500,56.4361784839161,39.2627611389645,78.88433053180165,152
USGS_05455700,76.61560168223593,32.72526396446373,117.47746703465904,201
USGS_05464500,159.07084268599885,114.0516368671909,187.16523101906267,200
USGS_05465000,119.71305131448756,52.54251995097894,191.3855231030842,215
USGS_05465500,137.6285895197145,91.88232660064816,173.77083859861628,439
USGS_05480500,55.30822584081196,31.67173512367273,92.72106480109046,213
USGS_05481300,34.1541479276507,30.9013719345411,63.618877131901755,268
USGS_05482000,88.64066953487007,61.06017308447904,113.75412573538809,443
USGS_05484900,44.4445612476099,31.0218652560117,58.71590246890422,33
USGS_05485500,110.945559256549,80.5437615352016,121.340260319186,213
USGS_05488110,136.352075245205,82.45168671266859,150.99959363139422,203
USGS_05488500,119.80080024990347,96.70946737351123,141.44634236280842,234
USGS_05489500,170.012878300207,149.5632252732851,186.37684328662755,273
USGS_05490500,165.28105673280498,151.149576558791,181.7861656094651,20
USGS_05527500,193.798364009728,148.76768564999298,245.54690580774457,193
USGS_05550000,177.4727505285,139.59482959518263,197.60861397147136,167
USGS_05551540,44.9900123498127,35.961494532889354,64.51336814067716,178
USGS_05568500,198.61324249554295,149.8170226513272,308.6192017839203,439
USGS_05595000,119.67630151329034,76.83911539139156,181.29732112117432,423
USGS_06054500,66.56567841891689,55.348548668423604,92.89205565791363,241
USGS_06065500,285.0928604846295,257.37930672658086,305.1651846955242,394
USGS_06066500,84.76311548875165,46.88631004378931,130.38067561843437,409
USGS_06101500,51.045950713066624,30.604317291880548,87.44323346653394,421
USGS_06214500,113.19595805553884,92.92923833147151,195.35596335725413,194
USGS_06259000,38.3433800421741,30.3674843477311,45.0523274024844,12
USGS_06274300,49.6555466640837,37.824340695033996,63.29142878552051,466
USGS_06452000,52.3138400797538,31.0325944670052,72.56782095471127,262
USGS_06465000,95.4422549351634,66.32061810202177,128.38514628883874,207
USGS_06465500,189.0013938313615,126.24634483034426,282.1763302401673,385
USGS_06642000,48.08467110412474,36.45755593962008,61.187417483980255,256
USGS_06652000,47.2843418725011,30.50733731600082,60.092768656144145,261
USGS_06657000,49.1670372230452,31.52950013918165,60.30767454356473,75
USGS_06779000,49.95273598826834,37.47894872478743,58.77558411422618,226
USGS_06785000,151.0402514821135,64.72015420541817,198.46911385320874,423
USGS_06788500,82.9469876503848,56.64179506974274,106.26778081578746,250
USGS_06790500,143.3061318203385,110.47810889952196,161.57401343738235,466
USGS_06926000,131.41480646241848,67.13709576819045,176.36907450714153,272
USGS_06926500,111.55517190331,38.676249915511846,184.4191320923015,229
USGS_07057370,128.689916180043,88.05146082709956,167.37651011172215,569
USGS_07060500,125.74608111870668,101.26612327138943,157.56150790038063,494
USGS_07074420,88.9638251162363,54.53175707814539,121.44482443798472,297
USGS_07076517,39.23826450493753,32.10284451306303,40.145444501269914,12
USGS_07151000,36.09094216841575,30.4492002296964,45.136085557121945,153
USGS_07160000,74.59586901501235,33.6602102162418,110.70482947994253,303
USGS_07161000,79.6550204169517,30.0397108375224,165.04009461633524,529
USGS_07161450,81.4728026222989,43.08179671943355,107.2122651774963,572
USGS_07188000,49.914611165397545,30.87661420355655,69.71983890994598,272
USGS_07191500,1001.84729428393,887.936209273055,1102.5892779933924,326
USGS_07193500,120.215994481663,92.8828837798619,154.1837134935788,337
USGS_07288955,125.29150635746863,77.97178055579501,172.59734987421496,302
USGS_07359001,90.4292350230555,55.61076398204533,128.29677741552047,311
USGS_07362000,67.03303313978985,48.65997984885654,95.12362077840451,343
USGS_07367005,151.10322315739126,119.46510255206998,200.87769126413582,368
USGS_08026000,44.822747428916394,33.07983773157124,62.64488461754323,344
USGS_08028500,66.72753353953124,30.3104206973013,109.73238928102978,289
USGS_08041000,66.33184385310649,36.18145191184598,93.89704801599179,447
USGS_08041780,177.164558468564,149.9512423862762,283.8563731401746,432
USGS_08066500,100.780683878463,58.12138211270542,158.253389851518,195
USGS_08287000,30.1284934580409,30.1284934580408,32.578702263363404,188
USGS_08329928,87.0353108355842,30.4817722048476,195.48358898696947,881
USGS_08330000,67.1586073623427,43.205628459599325,95.78788171399316,851
USGS_08330875,111.007459790041,63.30210090748963,131.63287145665413,834
USGS_08332010,84.99444568282271,30.90273978072169,163.68447926730022,458
USGS_08382830,291.987080881708,127.956461960139,377.9852552027096,453
USGS_09095500,52.70065462639653,30.18364522640617,78.39361589553755,586
USGS_09128000,54.5730476903512,40.9297857677634,70.34657331664125,42
USGS_09163500,94.0308153471113,40.403515443633644,209.3205165468864,376
USGS_09211200,64.66324962713244,38.391810924596875,86.38322844129362,274
USGS_09510000,61.9193375857431,30.3955034282834,113.13424009691559,463
USGS_09512165,126.092662470082,31.1053898659004,204.95426180857837,72
USGS_09512406,85.1947178479005,39.04415141946371,135.43055466967755,90
USGS_11377100,62.3237272814166,41.700055463413186,86.18727097918178,873
USGS_11390500,44.6703767390136,31.3058787802103,73.7244291508228,457
USGS_11446500,58.314120125591,30.4434009479188,89.20774038330298,509
USGS_11477000,84.96172736197565,33.44483097323619,223.51860618536665,158
USGS_12150800,60.564449399790625,39.63129075220499,83.62056463086441,232
USGS_12189500,69.4960821003714,47.91459973683095,93.32721891510533,151
USGS_12354500,47.32749328359145,30.152844774088106,80.27788208841795,352
USGS_12372000,65.01796824088714,30.9353054619447,109.71608217646752,250
USGS_12388700,184.136725648724,148.74195465407252,185.119747230964,399
USGS_12415140,194.17586886657352,120.04673170365632,342.55836161383604,434
USGS_12419000,52.01038089906185,35.3266367469777,81.2870844199416,102
USGS_12433000,365.254248054776,314.0178526417676,439.6748010959368,438
USGS_13011000,48.36642825537015,30.2668937195805,78.30003943757235,199
USGS_13013650,48.97094598813816,30.944989634265248,75.60905341158943,190
USGS_13032500,67.41414352149243,44.79433949651679,82.31298110083785,233
USGS_13042500,419.046833901337,116.01797030607426,500.92965095386194,358
USGS_13046000,54.59994805117229,37.19643772273825,69.00961734627589,322
USGS_13050500,83.3063296048775,62.227164616653326,101.51064551191925,455
USGS_13057000,56.63246477656967,35.53488412935539,75.24439229353165,500
USGS_13057155,77.26298738225982,57.24945678715205,97.98331013445988,481
USGS_13060000,88.5125848346251,79.11641904171536,112.81082948752346,458
USGS_13062500,64.5754177186398,43.040067312470995,126.07216870069328,240
USGS_13077000,217.106346502222,200.11841162120874,250.7647270610081,249
USGS_13081500,224.898914272437,78.4510550768328,504.62628691584393,210
USGS_13249500,55.2752089571664,34.6753769851514,101.05395578529844,538
USGS_13251000,73.26985306420255,50.92372173621921,100.49713541512192,306
USGS_13341050,77.01536365551995,30.74540354321955,108.25382194029088,459
USGS_13342500,96.1111226189906,67.63263916461494,116.34979143081155,473
USGS_14092500,238.7576366949719,198.61105663057873,273.4882197910515,290
USGS_14103000,72.39769465590733,64.86162231444439,80.28859976960621,266
USGS_14174000,97.63821533806068,70.47331133737805,115.02966760072627,215
USGS_14191000,128.661155690174,71.68521693610259,192.4664021716173,194
USGS_14197900,129.46827208931626,100.4089480059175,157.85358391689357,252
USGS_14211720,311.968625576725,298.5849333954946,333.4492133836114,164
USGS_14233500,159.67148200764052,132.60545543430817,235.18102036463569,168
USGS_14243000,66.04807059989909,38.30459880551391,103.65572997114265,283
USGS_14321000,89.8531421271754,30.1916180373776,229.0563483590723,45
USGS_15284000,136.0864242240315,52.7062884193489,220.01102055368915,24
USGS_15291000,493.2740400019145,196.375340067892,493.59630606736755,18
USGS_15291200,90.9720132391282,30.4024116642723,152.9470647922741,27
USGS_15292700,101.1214189114465,79.1036505240732,125.1486801300804,36
USGS_15803000,113.61474436355,93.14813857504576,129.05616790506318,53
